title,employer,location,city,state,salary_min,salary_max,source,url,posted_date,status
T Mobile Authorized Retailer Sales Associate,"Luna Wireless, An Authorized T-Mobile Retailer ","Burleson, Johnson County",US,Johnson County,50979.85,50979.85,adzuna,https://www.adzuna.com/details/5592388780?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:14Z,active
Health & Safety Specialist,MSR Technology Group,"Lenexa, Johnson County",US,Johnson County,60877.25,60877.25,adzuna,https://www.adzuna.com/details/5592419493?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:45Z,active
Registered Representative - State Farm Agent Team Member,Matt Kwiatkowski - State Farm Agent,"Franklin, Johnson County",US,Johnson County,117258.29,117258.29,adzuna,https://www.adzuna.com/details/5592417419?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:09Z,active
Laboratory Technologist -LC/MS,Mosaic Diagnostics,"Overland Park, Johnson County",US,Johnson County,49920.0,72800.0,adzuna,https://www.adzuna.com/details/5592421142?utm_medium=api&utm_source=516145e7,2026-01-20T10:50:48Z,active
Restaurant Shift Manager,Noodles & Company,"Prairie Village, Johnson County",US,Johnson County,33618.75,33618.75,adzuna,https://www.adzuna.com/details/5592389182?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:19Z,active
Restaurant Team Member - Cook,Noodles & Company,"Coralville, Johnson County",US,Johnson County,22415.88,22415.88,adzuna,https://www.adzuna.com/details/5592387885?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:54Z,active
Restaurant Shift Manager,Noodles & Company,"Overland Park, Johnson County",US,Johnson County,32964.04,32964.04,adzuna,https://www.adzuna.com/details/5592386962?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:43Z,active
HR Assistant- Mission Ks,OnSite Solutions LLC,"Mission, Johnson County",US,Johnson County,31416.49,31416.49,adzuna,https://www.adzuna.com/details/5592419375?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:44Z,active
Salesforce Marketing Analyst,PYA P C,"Leawood, Johnson County",US,Johnson County,86829.95,86829.95,adzuna,https://www.adzuna.com/details/5592391321?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:53Z,active
Salon Leader Full Time,"Palm Beach Tan - Ashley Lynn's, Inc.","Iowa City, Johnson County",US,Johnson County,46865.51,46865.51,adzuna,https://www.adzuna.com/details/5592390566?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:42Z,active
CDL A Company Driver,Paschall Truck Lines,"Clarksville, Johnson County",US,Johnson County,107684.9,107684.9,adzuna,https://www.adzuna.com/details/5592420712?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:51Z,active
LPN or RN Full Time Nights,Quality Correctional Care,"Franklin, Johnson County",US,Johnson County,60988.77,60988.77,adzuna,https://www.adzuna.com/details/5592388604?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:11Z,active
Registered Nurse RN Neuro ICU,Research Medical Center,"Overland, Johnson County",US,Johnson County,44606.46,44606.46,adzuna,https://www.adzuna.com/details/5592427422?utm_medium=api&utm_source=516145e7,2026-01-20T11:05:10Z,active
Restaurant General Manager / Assistant General Manager - Fast Casual,Restaurant Management Inc.,"Overland Park, Johnson County",US,Johnson County,49822.61,49822.61,adzuna,https://www.adzuna.com/details/5592386304?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:37Z,active
Customer Relations Representative - State Farm Agent Team Member,Shaun Reeves - State Farm Agent,"Leawood, Johnson County",US,Johnson County,63734.54,63734.54,adzuna,https://www.adzuna.com/details/5592386796?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:42Z,active
Entry Level Phlebotomy,Takeda,"Burleson, Johnson County",US,Johnson County,50636.07,50636.07,adzuna,https://www.adzuna.com/details/5592423302?utm_medium=api&utm_source=516145e7,2026-01-20T10:58:14Z,active
Dietary Aide/Server,The Delmar Gardens Family,"Lenexa, Johnson County",US,Johnson County,28488.41,28488.41,adzuna,https://www.adzuna.com/details/5592416053?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:47Z,active
"Sales Customer Representative (Remote, No experience needed)",TrueVantage Solutions,"Greenwood, Johnson County",US,Johnson County,85609.83,85609.83,adzuna,https://www.adzuna.com/details/5592422906?utm_medium=api&utm_source=516145e7,2026-01-20T10:57:32Z,active
Utility Locator,USIC,"Buffalo, Johnson County",US,Johnson County,42510.0,42510.0,adzuna,https://www.adzuna.com/details/5592386163?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:35Z,active
Earn Cash - Drive with Uber,Uber,"Whiteland, Johnson County",US,Johnson County,40165.02,40165.02,adzuna,https://www.adzuna.com/land/ad/5592426736?se=SmFGTBr28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=CDACD703699D91155F4230EB303E2C46BF7E5A90,2026-01-20T11:04:42Z,active
Drive on Your Schedule,Uber,"Greenwood, Johnson County",US,Johnson County,35146.74,35146.74,adzuna,https://www.adzuna.com/land/ad/5592426653?se=SmFGTBr28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=1762B8270B1CFA24F4BC44A3BB25BB32277DAC02,2026-01-20T11:04:39Z,active
Pet Care Associate - Greenwood,Uncle Bill's Pet Centers,"Greenwood, Johnson County",US,Johnson County,31330.71,31330.71,adzuna,https://www.adzuna.com/details/5592415172?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:34Z,active
"Travel Nurse RN - Med Surg - Paying up to $2,275/week",Vivian Health,"Franklin, Johnson County",US,Johnson County,0.0,118300.0,adzuna,https://www.adzuna.com/land/ad/5592415027?se=MFZyqxj28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=5C748CD5E11A2349129CA752E0AD1784AA6B3E6D,2026-01-20T10:46:33Z,active
"Travel Nurse RN - OR - Operating Room - Paying up to $2,506/week",Vivian Health,"Franklin, Johnson County",US,Johnson County,0.0,130312.0,adzuna,https://www.adzuna.com/land/ad/5592415080?se=MFZyqxj28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=F0F6420FFA7755A8EE6D661F8B895F5644CB0E1A,2026-01-20T10:46:33Z,active
Educational Sales Support,WEST MUSIC COMPANY,"Coralville, Johnson County",US,Johnson County,51905.78,51905.78,adzuna,https://www.adzuna.com/details/5592418984?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:33Z,active
Restaurant Porter - Unit 1376,Whataburger Restaurants,"Cleburne, Johnson County",US,Johnson County,26614.99,26614.99,adzuna,https://www.adzuna.com/details/5592421441?utm_medium=api&utm_source=516145e7,2026-01-20T10:52:39Z,active
Server,YaYas Euro Bistro,"Overland Park, Johnson County",US,Johnson County,35789.09,35789.09,adzuna,https://www.adzuna.com/details/5592418680?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:30Z,active
Cashier/Sales Associate - All Shifts,GPM Investments LLC,"Smithfield, Johnston County",US,Johnston County,22815.96,22815.96,adzuna,https://www.adzuna.com/details/5592388967?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:17Z,active
Cashier/Sales Associate - All Shifts,GPM Investments LLC,"Benson, Johnston County",US,Johnston County,22701.98,22701.98,adzuna,https://www.adzuna.com/details/5592388470?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:06Z,active
General Manager,"Hwy 55 Burgers/ Tiny Frog, Inc. ","Clayton, Johnston County",US,Johnston County,40483.02,40483.02,adzuna,https://www.adzuna.com/details/5592414593?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:27Z,active
Assistant General Manager,Smithfield's Chicken 'N Bar-B-Q,"Clayton, Johnston County",US,Johnston County,53999.98,53999.98,adzuna,https://www.adzuna.com/details/5592391155?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:49Z,active
Caregiver 12 hour shifts,"Comfort Keepers - Gulfport, MS","Moselle, Jones County",US,Jones County,39313.48,39313.48,adzuna,https://www.adzuna.com/details/5592419069?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:34Z,active
"Director of Nursing with $10,000 sign on bonus",Gemini Healthcare,"Hamlin, Jones County",US,Jones County,213654.55,213654.55,adzuna,https://www.adzuna.com/details/5592415128?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:34Z,active
CDL A TRUCK DRIVER-HOME EVERY 2 WEEKS 21 AF,H&H Recruiting,"Laurel, Jones County",US,Jones County,27764.62,27764.62,adzuna,https://www.adzuna.com/details/5592420182?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:12Z,active
Veterinary Technician - General Practice,Portland Veterinary Emergency and Specialty Care,"Gray, Jones County",US,Jones County,62630.62,62630.62,adzuna,https://www.adzuna.com/land/ad/5592420390?se=Dty7eRr28BGsJLlqD964Dg&utm_medium=api&utm_source=516145e7&v=B82C912337583A3CF81E89E04244D01ECA1E081B,2026-01-20T10:48:23Z,active
Salon Stylist,SmartStyle by YSG,"Laurel, Jones County",US,Jones County,29368.3,29368.3,adzuna,https://www.adzuna.com/details/5592418476?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:27Z,active
Radiology Scheduler - Clerk II,South Central Regional Medical Center,"Laurel, Jones County",US,Jones County,38686.19,38686.19,adzuna,https://www.adzuna.com/details/5592385493?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:23Z,active
PATIENT CARE TECH,South Central Regional Medical Center,"Laurel, Jones County",US,Jones County,42006.09,42006.09,adzuna,https://www.adzuna.com/details/5592390902?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:46Z,active
Delivery and Service Technician,Total Water Treatment Systems Inc.,"Monticello, Jones County",US,Jones County,41921.29,41921.29,adzuna,https://www.adzuna.com/details/5592417850?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:15Z,active
Telecom Field Technician,Vero Networks,"Anson, Jones County",US,Jones County,38698.45,38698.45,adzuna,https://www.adzuna.com/details/5592386061?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:33Z,active
DSP-Wasco County,Rever Grand,"Grants Pass, Josephine County",US,Josephine County,41846.71,41846.71,adzuna,https://www.adzuna.com/details/5592389168?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:19Z,active
Drafter II,ZCS Engineering & Architecture,"Grants Pass, Josephine County",US,Josephine County,62122.31,62122.31,adzuna,https://www.adzuna.com/details/5592385420?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:20Z,active
TEAM MEMBER,To Go Stores,"Barriada Flores, Juncos",US,Juncos,39373.74,39373.74,adzuna,https://www.adzuna.com/details/5592419486?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:45Z,active
Certified Nursing Assistant (CNA) - Medical/Surgical Unit,Mile Bluff Medical Center,"Mauston, Juneau County",US,Juneau County,27853.57,27853.57,adzuna,https://www.adzuna.com/details/5592419742?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:54Z,active
Production Operators,Apex Placement & Consulting,"Vicksburg, Kalamazoo County",US,Kalamazoo County,27585.57,27585.57,adzuna,https://www.adzuna.com/details/5592415417?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:38Z,active
Team Member,Border Foods,"Portage, Kalamazoo County",US,Kalamazoo County,30053.97,30053.97,adzuna,https://www.adzuna.com/details/5592386802?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:42Z,active
Emergency Veterinarian,Emergency Veterinary Care Center,"Kalamazoo, Kalamazoo County",US,Kalamazoo County,119243.27,119243.27,adzuna,https://www.adzuna.com/details/5592416365?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:52Z,active
Physician- Family Medicine,FAMILY HEALTH CARE CENTER OF KALAMAZOO,"Kalamazoo, Kalamazoo County",US,Kalamazoo County,157127.27,157127.27,adzuna,https://www.adzuna.com/details/5592419694?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:50Z,active
Cashier/Sales Associate - All Shifts,GPM Investments LLC,"Portage, Kalamazoo County",US,Kalamazoo County,23046.67,23046.67,adzuna,https://www.adzuna.com/details/5592385474?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:22Z,active
9/18 CDL A Truck Driver-Home Weekly,H&H Recruiting,"Kalamazoo, Kalamazoo County",US,Kalamazoo County,41399.71,41399.71,adzuna,https://www.adzuna.com/details/5592420480?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:26Z,active
Hourly Team Member,McAlister's Deli Franchise,"Portage, Kalamazoo County",US,Kalamazoo County,19782.06,19782.06,adzuna,https://www.adzuna.com/details/5592388355?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:02Z,active
"Freelance In-Person Event Specialist - Portage, Michigan",Visit.org,"Portage, Kalamazoo County",US,Kalamazoo County,55147.02,55147.02,adzuna,https://www.adzuna.com/details/5592385674?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:27Z,active
CDL A OTR Truck Drivers,"South East Carriers, Inc.","Fife Lake, Kalkaska County",US,Kalkaska County,96134.27,96134.27,adzuna,https://www.adzuna.com/land/ad/5592422013?se=4HAZYBr28BGsJLlqD964Dg&utm_medium=api&utm_source=516145e7&v=0B5D42BD603681D06611454B5C4CCFB6EA47BD12,2026-01-20T10:54:05Z,active
Delivery Driver(01319) - 1631 Washington St E,Domino's Franchise,"Charleston, Kanawha County",US,Kanawha County,17452.84,17452.84,adzuna,https://www.adzuna.com/details/5592419928?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:57Z,active
Environmental Services - Manager in Training,"Healthcare Services Group, Inc.","South Charleston, Kanawha County",US,Kanawha County,53069.73,53069.73,adzuna,https://www.adzuna.com/details/5592388160?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:59Z,active
Information Technology Professional (IT Support),US Navy,"Charleston, Kanawha County",US,Kanawha County,100808.12,100808.12,adzuna,https://www.adzuna.com/land/ad/5592385116?se=uoLnhRf28BGEV5DGreFGDw&utm_medium=api&utm_source=516145e7&v=D59287C116783E2BD75DCCD477297D0657F8A847,2026-01-20T10:39:16Z,active
Client Financial Accountant,United Talent Staffing,"Charleston, Kanawha County",US,Kanawha County,49454.78,49454.78,adzuna,https://www.adzuna.com/details/5592390563?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:42Z,active
South Charleston Caregivers Needed! All Shifts.,Visiting Angels-Maia,"South Charleston, Kanawha County",US,Kanawha County,35665.51,35665.51,adzuna,https://www.adzuna.com/details/5592387827?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:52Z,active
Entry-Level Customer Service Rep,AGI,"Carpentersville, Kane County",US,Kane County,38504.0,38504.0,adzuna,https://www.adzuna.com/details/5592387321?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:46Z,active
Production Worker,Aerotek,"Batavia, Kane County",US,Kane County,41802.0,41802.0,adzuna,https://www.adzuna.com/details/5592421157?utm_medium=api&utm_source=516145e7,2026-01-20T10:50:50Z,active
Security Officer - Access Control Entry Point,Allied Universal,"Sugar Grove, Kane County",US,Kane County,47365.43,47365.43,adzuna,https://www.adzuna.com/details/5592417553?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:11Z,active
Die Casting Machine Operator,Dynacast,"Elgin, Kane County",US,Kane County,38458.5,38458.5,adzuna,https://www.adzuna.com/details/5592417974?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:18Z,active
Hourly Manager / Server / Bartender,Emmett's Brewing Company,"West Dundee, Kane County",US,Kane County,33832.54,33832.54,adzuna,https://www.adzuna.com/details/5592386663?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:41Z,active
Warehouse Delivery Associate,Ewing Outdoor Supply,"Elgin, Kane County",US,Kane County,49805.74,49805.74,adzuna,https://www.adzuna.com/details/5592385656?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:27Z,active
Intern - Bachelor's,Family Service Association of Greater Elgin,"Elgin, Kane County",US,Kane County,26902.56,26902.56,adzuna,https://www.adzuna.com/details/5592425341?utm_medium=api&utm_source=516145e7,2026-01-20T11:02:13Z,active
Maintenance Manager,GCH Employee Leasing Inc.,"Saint Charles, Kane County",US,Kane County,55282.14,55282.14,adzuna,https://www.adzuna.com/details/5592414193?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:23Z,active
Crew Member,Hoffmann Oberweis Dairy,"Elgin, Kane County",US,Kane County,26374.0,26374.0,adzuna,https://www.adzuna.com/details/5592416340?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:52Z,active
Lawn Care Technician,Lawn Doctor / Holiday Lighting Heroes Elgin-Bartlett,"Elgin, Kane County",US,Kane County,30224.79,30224.79,adzuna,https://www.adzuna.com/details/5592388020?utm_medium=api&utm_source=516145e7,2026-01-20T10:39:57Z,active
Sales Associate,Little Green Apple,"Geneva, Kane County",US,Kane County,30829.18,30829.18,adzuna,https://www.adzuna.com/details/5592419395?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:44Z,active
Paid Summer Sales Internship - No Experience  Training,Lotus Sales,"Aurora, Kane County",US,Kane County,29733.7,29733.7,adzuna,https://www.adzuna.com/details/5592417660?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:13Z,active
Restaurant Shift Manager,Noodles & Company,"Geneva, Kane County",US,Kane County,33794.97,33794.97,adzuna,https://www.adzuna.com/details/5592388320?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:01Z,active
Outpatient Physical Therapist-Part-time Days,Northwestern Memorial Healthcare,"South Elgin, Kane County",US,Kane County,114988.55,114988.55,adzuna,https://www.adzuna.com/details/5592420665?utm_medium=api&utm_source=516145e7,2026-01-20T10:48:37Z,active
Pest Proofing Pro,Orkin LLC,"Elgin, Kane County",US,Kane County,50557.27,50557.27,adzuna,https://www.adzuna.com/details/5592391003?utm_medium=api&utm_source=516145e7,2026-01-20T10:40:48Z,active
Retail Sales Associate / Bicycle Mechanic in Training - Full or Part Time,Pedal & Spoke Ltd,"North Aurora, Kane County",US,Kane County,28206.42,28206.42,adzuna,https://www.adzuna.com/details/5592418356?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:25Z,active
Assistant Chief Engineer,Professional Business Providers Inc,"Aurora, Kane County",US,Kane County,103649.07,103649.07,adzuna,https://www.adzuna.com/details/5592417751?utm_medium=api&utm_source=516145e7,2026-01-20T10:47:14Z,active
CDL A Heavy Haul Driver,Southern Tier Express,"Aurora, Kane County",US,Kane County,48704.17,48704.17,adzuna,https://www.adzuna.com/land/ad/5592415731?se=FNAsohj28BGFaPqSgZDBFg&utm_medium=api&utm_source=516145e7&v=A7F3EEBCF58EA23BE0B8DFE5F3DF62E314BC19A1,2026-01-20T10:46:42Z,active
FOOD SERVICE WORKER (FULL TIME),Unidine,"Saint Charles, Kane County",US,Kane County,40376.33,40376.33,adzuna,https://www.adzuna.com/details/5592414266?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:24Z,active
Aeration Technician,"WeedMan - Aurora, IL","Sugar Grove, Kane County",US,Kane County,64800.23,64800.23,adzuna,https://www.adzuna.com/details/5592416331?utm_medium=api&utm_source=516145e7,2026-01-20T10:46:52Z,active
Maintenance Technician 2nd Shift (3:00 p.m. - 11:00 p.m.),Our Home,"Kankakee, Kankakee County",US,Kankakee County,65000.0,70000.0,adzuna,https://www.adzuna.com/details/5592421118?utm_medium=api&utm_source=516145e7,2026-01-20T10:50:35Z,active
Licensed Practical Nurse - PRN Primary Care Dodge City CBOC,Veterans Health Administration,"Dodge City, Kansas","Dodge City, Kansas",Kansas,44539.0,77936.0,usajobs,https://www.usajobs.gov:443/job/853381700,2025-12-30T00:00:00.0000,active
COMMAND AND CONTROL SPECIALIST,Air National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,62108.0,80739.0,usajobs,https://www.usajobs.gov:443/job/853019800,2025-12-22T00:00:00.0000,active
HEAVY MOBILE EQUIPMENT MECHANIC,Air National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,34.84,40.69,usajobs,https://www.usajobs.gov:443/job/853277700,2025-12-29T00:00:00.0000,active
POLICE OFFICER,Air National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,56794.0,73829.0,usajobs,https://www.usajobs.gov:443/job/853817100,2026-01-07T13:58:44.9670,active
FINANCIAL MANAGEMENT ANALYST,Air National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,51283.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854455200,2026-01-20T09:16:25.4130,active
FLIGHT ENGINEER (INSTRUCTOR),Army National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,68395.0,88910.0,usajobs,https://www.usajobs.gov:443/job/854535000,2026-01-14T15:39:23.9630,active
HELICOPTER PILOT,Army National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,109774.0,142712.0,usajobs,https://www.usajobs.gov:443/job/854535900,2026-01-14T15:42:16.5970,active
SUPPLY TECHNICIAN,Army National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,50775.0,66012.0,usajobs,https://www.usajobs.gov:443/job/854536800,2026-01-14T15:44:46.4570,active
POWERED SUPPORT EQUIPMENT REPAIRER,Army National Guard Units,"Forbes AFB, Kansas","Forbes AFB, Kansas",Kansas,31.43,36.64,usajobs,https://www.usajobs.gov:443/job/854537700,2026-01-14T15:46:11.9730,active
Physician (Family Practice),Military Treatment Facilities under DHA,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,123077.0,300000.0,usajobs,https://www.usajobs.gov:443/job/853052600,2025-12-24T00:00:00.0000,active
Clinical Psychologist,Military Treatment Facilities under DHA,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,127331.0,165533.0,usajobs,https://www.usajobs.gov:443/job/853449300,2026-01-01T00:00:00.0000,active
Practical Nurse (Family Medicine),Military Treatment Facilities under DHA,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,56160.0,73001.0,usajobs,https://www.usajobs.gov:443/job/854061000,2026-01-13T00:00:00.0000,active
Health Technician (Occupational Medicine),Military Treatment Facilities under DHA,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,46150.0,59994.0,usajobs,https://www.usajobs.gov:443/job/854380300,2026-01-14T00:00:00.0000,active
Army Reserve Administrator,U.S. Army Reserve Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,62729.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854531900,2026-01-15T00:00:00.0000,active
Firefighter (Basic Life Support),United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,37003.0,66670.0,usajobs,https://www.usajobs.gov:443/job/853897200,2026-01-08T00:00:00.0000,active
Custodial Worker NA-02,United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,18.15,21.17,usajobs,https://www.usajobs.gov:443/job/854024400,2026-01-09T09:35:31.8930,active
CYS Facility Director NF-04,United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,89207.0,122210.0,usajobs,https://www.usajobs.gov:443/job/854081600,2026-01-09T14:14:54.8200,active
Child and Youth Program Assistant CY-01/02,United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,18.9,21.23,usajobs,https://www.usajobs.gov:443/job/854110700,2026-01-09T16:30:59.1200,active
Lead Firefighter (Basic Life Support),United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,56794.0,73829.0,usajobs,https://www.usajobs.gov:443/job/854578800,2026-01-15T08:34:30.2770,active
Supervisory Firefighter,United States Army Installation Management Command,"Fort Leavenworth, Kansas","Fort Leavenworth, Kansas",Kansas,62729.0,81553.0,usajobs,https://www.usajobs.gov:443/job/854633500,2026-01-15T00:00:00.0000,active
Clinical Psychologist,Defense Health Agency,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,105383.0,137000.0,usajobs,https://www.usajobs.gov:443/job/852524400,2026-01-01T00:00:00.0000,active
Clinical Psychologist (Behavioral Health Consultant),Military Treatment Facilities under DHA,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,105383.0,137000.0,usajobs,https://www.usajobs.gov:443/job/852419700,2026-01-01T00:00:00.0000,active
Dental Assistant (Expanded Function),Military Treatment Facilities under DHA,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,45409.0,59031.0,usajobs,https://www.usajobs.gov:443/job/853272800,2026-01-01T00:00:00.0000,active
Diagnostic Radiologic Technologist (Computed Tomography),Military Treatment Facilities under DHA,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,64753.0,84185.0,usajobs,https://www.usajobs.gov:443/job/853277500,2026-01-01T00:00:00.0000,active
Social Worker (Clinical),Military Treatment Facilities under DHA,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,89508.0,116362.0,usajobs,https://www.usajobs.gov:443/job/854160800,2026-01-13T00:00:00.0000,active
Emergency Medical Technician (Paramedic/Motor Vehicle Operator),U.S. Army Medical Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/853440900,2025-12-31T00:00:00.0000,active
Administrative Support Assistant (Veterinary Services) NF-03,U.S. Army Medical Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,40510.0,40510.0,usajobs,https://www.usajobs.gov:443/job/853985400,2026-01-08T16:12:18.9870,active
Heavy Mobile Equipment Repairer,U.S. Army Reserve Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,28.97,33.9,usajobs,https://www.usajobs.gov:443/job/854066100,2026-01-09T14:05:53.3770,active
Child and Youth Program Assistant CY-01/02,United States Army Installation Management Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,18.51,25.12,usajobs,https://www.usajobs.gov:443/job/853412500,2026-01-05T00:00:00.0000,active
Cook (CYS) NA-08,United States Army Installation Management Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,23.19,27.04,usajobs,https://www.usajobs.gov:443/job/853998500,2026-01-08T18:07:56.7830,active
Administrative Support Assistant (CYS) (Developmental) NF-02/03,United States Army Installation Management Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,16.57,23.96,usajobs,https://www.usajobs.gov:443/job/854039500,2026-01-09T10:50:09.4500,active
Outreach Services Assistant Director NF-03,United States Army Installation Management Command,"Fort Riley, Kansas","Fort Riley, Kansas",Kansas,49500.0,59500.0,usajobs,https://www.usajobs.gov:443/job/854431800,2026-01-14T08:32:31.6130,active
Seasonal Carpentry Worker,National Park Service,"Fort Scott, Kansas","Fort Scott, Kansas",Kansas,30.75,35.87,usajobs,https://www.usajobs.gov:443/job/852780300,2025-12-22T00:00:00.0000,active
Seasonal Maintenance Worker (Historic Preservation),National Park Service,"Fort Scott, Kansas","Fort Scott, Kansas",Kansas,23.2,31.3,usajobs,https://www.usajobs.gov:443/job/853127900,2025-12-29T00:00:00.0000,active
SURFACE MAINTENANCE REPAIRER,Army National Guard Units,"Great Bend, Kansas","Great Bend, Kansas",Kansas,29.71,34.7,usajobs,https://www.usajobs.gov:443/job/853985000,2026-01-08T16:10:35.9670,active
Staff Administrative Specialist,U.S. Army Reserve Command,"Hays, Kansas","Hays, Kansas",Kansas,61722.0,80243.0,usajobs,https://www.usajobs.gov:443/job/853372800,2025-12-31T00:00:00.0000,active
Licensed Practical Nurse - PRN Primary Care Hutchinson CBOC,Veterans Health Administration,"Hutchinson, Kansas","Hutchinson, Kansas",Kansas,44539.0,77936.0,usajobs,https://www.usajobs.gov:443/job/853753800,2026-01-07T00:00:00.0000,active
Maintenance Mechanic Supervisor (General Foreman),"Justice, Bureau of Prisons/Federal Prison System","Leavenworth, Kansas","Leavenworth, Kansas",Kansas,53.6,62.53,usajobs,https://www.usajobs.gov:443/job/853315600,2025-12-30T10:05:58.4970,active
