job_id,title,employer,sector,source,salary_min,salary_max,location,latitude,longitude,remote,posted_date,url,zip,confidence
5562509681,Physical Therapist (Full-Time and PRN),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,77893.65,77893.65,"Palm Coast, Flagler County",29.578065,-81.221719,False,2026-01-01T06:01:08Z,https://www.adzuna.com/land/ad/5562509681?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=09122359220E35F30436B400395F721C3C86CACE,32082,0.24
4159891328,Xfinity Retail Store Manager - Fernandina Beach,Blufox Mobile,private,adzuna,65000,85000,"Fernandina Beach, Nassau County",30.669682,-81.462592,False,2023-06-19T14:40:00Z,https://www.adzuna.com/details/4159891328?utm_medium=api&utm_source=516145e7,32082,0.24
ST-12856999-26-ESM,LEAD POLICE OFFICER,"Commander, Navy Installations",federal,usajobs,67500,87758,"Kings Bay, Georgia",30.792006,-81.57687,,2026-01-06T00:00:00.0000,https://www.usajobs.gov:443/job/853532900,32082,0.23
DECA-26-CCP-12847312-MP,Assistant Grocery Department Manager,Defense Commissary Agency,federal,usajobs,42679,74733,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-14T11:17:50.3470,https://www.usajobs.gov:443/job/852397000,32082,0.23
5562510480,"Physical Therapist (PT),$ 82,160.00 - $102,044.80 Annual",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,82160,102044,"Beverly Beach, Flagler County",29.56709,-81.20051,False,2026-01-01T06:01:18Z,https://www.adzuna.com/land/ad/5562510480?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=83FB36356BC64FC1ADC82EC17C3E75260CC976CE,32082,0.23
5562508981,Physical Therapist (PT),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,137276.44,137276.44,"Beverly Beach, Flagler County",29.56709,-81.20051,False,2026-01-01T06:01:00Z,https://www.adzuna.com/land/ad/5562508981?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=21F1174D66B2EEFA10BBCFC5529CFC0C85B987FD,32082,0.23
DECA-26-12807268-OC-DE,Meatcutting Worker,Defense Commissary Agency,federal,usajobs,20.22,27.58,"Kings Bay, Georgia",30.792006,-81.57687,,2025-10-24T00:00:00.0000,https://www.usajobs.gov:443/job/848756800,32082,0.23
DECA-26-12807235-OC-DE,Store Worker,Defense Commissary Agency,federal,usajobs,19.38,24.68,"Kings Bay, Georgia",30.792006,-81.57687,,2025-10-24T00:00:00.0000,https://www.usajobs.gov:443/job/848543900,32082,0.23
5562510289,Be the Physical Therapist You've Always Aspired to Be,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,62518.07,62518.07,"Beverly Beach, Flagler County",29.56709,-81.20051,False,2026-01-01T06:01:16Z,https://www.adzuna.com/land/ad/5562510289?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=862B7E284ED3C63A693F7631334DCAAD08F4377A,32082,0.23
5562510787,"Physical Therapist, Full-Time, with Benefits the First Day of Employment",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,89650.25,89650.25,"Beverly Beach, Flagler County",29.56709,-81.20051,False,2026-01-01T06:01:22Z,https://www.adzuna.com/land/ad/5562510787?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=7D16A84022C28184FA725F8113A8926D95A89048,32082,0.23
DECA-26-12807160-OC-DE,Store Associate,Defense Commissary Agency,federal,usajobs,17.64,23.75,"Kings Bay, Georgia",30.792006,-81.57687,,2025-10-17T00:00:00.0000,https://www.usajobs.gov:443/job/848149400,32082,0.23
DECA-26-12807101-OC-DE,Sales Store Checker,Defense Commissary Agency,federal,usajobs,17.3,21.24,"Kings Bay, Georgia",30.792006,-81.57687,,2025-10-17T00:00:00.0000,https://www.usajobs.gov:443/job/848146800,32082,0.23
DECA-26-CCP-12847082-MP,Produce Department Manager,Defense Commissary Agency,federal,usajobs,38407,67865,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-14T10:46:00.0670,https://www.usajobs.gov:443/job/852396800,32082,0.23
DECA-26-CCP-12847505-MP,Grocery Department Manager,Defense Commissary Agency,federal,usajobs,47265,82108,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-14T12:01:11.7230,https://www.usajobs.gov:443/job/852397500,32082,0.23
DECA-26-CCP-12847837-MP,Assistant Commissary Officer,Defense Commissary Agency,federal,usajobs,57489,117034,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-14T12:32:51.4300,https://www.usajobs.gov:443/job/852398200,32082,0.23
DECA-26-CCP-12847965-MP,Commissary Officer,Defense Commissary Agency,federal,usajobs,63163,138296,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-14T12:42:25.6100,https://www.usajobs.gov:443/job/852398300,32082,0.23
DE-12857371-26-JBK,INDUSTRIAL HYGIENE  TECHNICIAN,Naval Medical Command,federal,usajobs,49960,64952,"Kings Bay, Georgia",30.792006,-81.57687,,2025-12-29T00:00:00.0000,https://www.usajobs.gov:443/job/853076400,32082,0.23
5562509137,Physical Therapist (Full-Time and PRN),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,79125.65,79125.65,"Bunnell, Flagler County",29.54532,-81.22683,False,2026-01-01T06:01:02Z,https://www.adzuna.com/land/ad/5562509137?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=CA54C06754E0BF5FBC9DDAA1AE22EB9946B0E891,32082,0.21
5562510016,Physical Therapist,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,95524.8,95524.8,"Satsuma, Putnam County",29.565792,-81.635624,False,2026-01-01T06:01:12Z,https://www.adzuna.com/land/ad/5562510016?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=3FA78ACD75379EFE7C964E1CFAF2B06C81B79C28,32082,0.2
5428708418,"House Parents - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,69334.24,69334.24,"Bunnell, Flagler County",29.503989,-81.226444,False,2025-10-03T01:18:01Z,https://www.adzuna.com/land/ad/5428708418?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=ED70D7575986E7B3DFF7600928E479C9EF0EAD8E,32082,0.18
5562509751,"Physical Therapist (PT),$ 82,160.00 - $102,044.80 Annual",Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,82160,102044,"Bunnell, Flagler County",29.503989,-81.226444,False,2026-01-01T06:01:08Z,https://www.adzuna.com/land/ad/5562509751?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=D7A2B07F44A824659CD4B9D07D77675C75BEBA7E,32082,0.18
5428714560,"Houseparents, Full-Time - Relocation to Hershey, PA Required",Milton Hershey School,private,adzuna,74824.62,74824.62,"Starke, Bradford County",29.95542,-82.07232,False,2025-10-03T01:20:10Z,https://www.adzuna.com/land/ad/5428714560?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=1DA5106885700B04E3122A7932D9CE5E07964536,32082,0.17
5550982311,Family Medicine Physician (FP),Titan Placement Group,private,adzuna,182765.14,182765.14,"Starke, Bradford County",29.95542,-82.07232,False,2025-12-21T11:03:17Z,https://www.adzuna.com/details/5550982311?utm_medium=api&utm_source=516145e7,32082,0.17
5562509255,Physical Therapist (PT) with Benefits Starting Day One,Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,107304.26,107304.26,"Bunnell, Flagler County",29.47943,-81.21441,False,2026-01-01T06:01:03Z,https://www.adzuna.com/land/ad/5562509255?se=bixZ2Cjr8BG33eJMIhYvQQ&utm_medium=api&utm_source=516145e7&v=4CBBCCB5BEC220502B0420A7488C1976DB07FD3F,32082,0.16
5562510901,Speech Language Pathologist (SLP),Encompass Health Rehabilitation Hospital of Daytona Beach,private,adzuna,74371.95,74371.95,"Bunnell, Flagler County",29.47943,-81.21441,False,2026-01-01T06:01:24Z,https://www.adzuna.com/land/ad/5562510901?se=SLOp1ijr8BGUzIEU4UCoFA&utm_medium=api&utm_source=516145e7&v=870447855EBFCA4E6888FAD7F1D0B81585024573,32082,0.16
